rating,review
1,im sorry to say we thought it was quite disappointing it was missing something but i dont know what even tried adding some sweet hot chili sauce but still lacking flavor wont be making this again
1,came out like soup with tbs of liquid the apples didnt get soft
1,i had to toss the cake in the garbage it didnt bake all the way i tried to add some time but that didnt work either i have been baked for over years and the only other cake i had to toss was when i was in my teens i have no idea what i did wrong the flavor was there but it would not setup good luck
1,i love cherry desserts and i wanted this recipe to be as delicious and special as so many reviews said however it was so plain tasting
1,this recipe was horrible i cannot understand how so many reviewers rated it so high i will definitely not be making this again
1,nasty doesnt taste good unless you put tons of brown sugar on it otherwise it tastes likes grapes with mayonnaise gross my friends hated it what a waste of money
1,i thought it was boring
1,this pie is very heavy on crusttopping it definitely needs some flavoring cinnamon nutmet etc very bland will not make again
1,i am sorry to say this there are some ingredients missing i am dutch and this is no dutch apple pie appeltaart
1,awfulthese were so bland i made them exactly as written and i had to make a decision whether to just throw away or try to salvage i ended up adding salt garlic milk cheese cooked some pasta and made a chicken mac n cheese it was edible and saved pounds of chicken breast
1,honestlythis was truly the grossest soup ive ever made and i was so excited
1,at a loss how this recipe became a contest winnerhad better in a hobo camp
1,made this for xmas breakfast it was the most tasteless breakfast casserole i have ever madeglad i also made biscuits and sausage gravy i had that i had to throw in the garbage would not recommend at all too many other great breakfast casseroles available
1,very bland
1,sounded interesting so i gave it a try this was much too sweet and the bottom was hard ill stick with my old triedandtrue
1,i followed the recipe exactly except that i omitted the nuts the dough is so dry it wont hold together i added tbsp of water i was expecting a much much nicer tasting and nicer looking cookie i went with this recipe because of a the reviews and b the ratio of oatmeal to flour will never make them again i got dozen buttons about diameter i see the other reviews and shake my head as to what went wrong maybe i should have added another egg or two but wont bother trying this recipe again sorry
1,every year for our family picnic my sisternlaw brings this pastry it doesnt make any difference if there is or in attendance theres always at least to of the pastry left over you would think that would be a hint that most dont care for it this july is was a goopy mess it had to be scooped out of the pan it was certainly under baked if you like the store bought kuchensdanishstreusel that is baked in the foil tins then youll probably like this because in my opinion thats exactly what it tastes like
1,i am sorry am i reading this correct the recipes makes dozen this doesnt sound right for a x pan
1,not a fan cup of flour created a stiff gloopy glue surely this must be an error i ended up adding some extra milk cream chicken stock just trying to make it a little more smooth it is extremely bland as well i added some garlic but would suggest adding some of that old bay others have suggested i seriously cant understand how this is award winning or how some people ended up with it being runny after adjusting the consistency of the sauce i was able to create a lasagna i added a little mozzarella to the top my youngest son thought it was good but not great probably best for those who prefer a bit of a bland palate
1,edemars x x x
1,i made this last night it was the worst pie it tasted so disgusting something wasnt right with the filling it had a weir taste all i can say it was horrible threw the pie out
1,way to much cheese to little eggs only out people finished it
1,where do i start way to sweet the corn amp sweet peas do not make good lovers this isnt any minute meal by a very long shot maybe a few peas and carrots i used tomato paste instead of ketchup i can only imagine how sweet it wouldve been with the ketchup i used beef broth i never like the granules or cubes the after taste makes me want to hurl right now i hate throwing food in the garbage but another meal of this wasnt going to happen i even added some fresh ground pepper to cut the sweetness thank the heavens for pepper i looked forward to eating this recipe and i am very bummed about throwing down the drain fellow culinary participantsstay away from this recipe very sad right now if i could give no stars i would
1,i didnt care for it it sounded good i thought i would like it it makes a lot i took it to a large gathering and brought a lot of it home i will never make it again
1,i was so disappointed with this recipe it tasted like sugar and vinegar i double checked and measured correctly it was not edible
1,this recipe is sickenly sweet way too rich
1,surprisingly not a hit with the group of teen guys i fed it to i think it was too mushy not enough substance i make a similar trifle dish but with much more brownies to make it more cake like too much trouble and not even one person said they liked it
1,i didnt enjoy the texture or the taste of this dessert but my kids liked it
1,made according to recipe and we found it extremely spicy and salty not sure what happened here as i can see all the star reviews glad everyone else enjoyed it
1,this was just ok the sauce was watery from the frozen raviolis and they were doughy my husband who loves lasagna couldnt eat this i reheated the next day and the sauce was less watery and the taste was slightly improved but i will not be making this again
1,i was so excited to try this cake followed the recipe to a t i cannot understand why it has good reviewsit is horrible utterly horrible i would not recommend this to anyone i cook all the time in case anyone thinks i am a newbiei am not this recipe just is not worth making awful
1,i just had a question but had to add a star to ask it so i gave it star do you think this would be a good base for tres leches cake
1,didnt turn out well
1,the crumb topping is good but the sugar part with the apples is way to sweet
1,not sure what everyone is raving about my family didnt like this at all way to sweet and the instant pudding is just weird
1,i didnt care for this one either as another reviewer noted its very rich and i love seafood too i ended up throwing it out
1,extremely disappointed while it was tasty i added oregano and garlic to the sauce it came out a wet mess since i drained the meat mixture well and used sauce right from the can without adding water all i can think is minutes isnt nearly long enough to saltdrain the zucchini which i pressed to drain in the strainer and then squeezed in a towel
1,did not like it at all
1,total disaster i did exactly as the recipe stated the only salvageable thing was the crust it looked like a cornstarch slurry mess i will never make this again
1,i was really excited to make this soup after reading all the great reviews i have to agree with the one review i read that said it was basically hamburger helper without noodles actually i think hamburger helper tastes better then this the only change i made was to add a some bacon at the end my husband and i did not care for this at all
1,if you cant remove the lid how can you insert a toothpick see when the dumplings are done i am confused
1,i was really disappointed after reading many of the reviews i decided to make this recipe it is the worst banana nut bread recipe ive made i really have no idea how it was a contest winning recipe
1,this receipe is is terrible very heavy texture and very sweet would not recommend this to any one its was a big waste to make it make out heavier than a brick
1,pi just pulled this out of the oven and havent tasted it yet used the correct sized pans but the loaves wouldnt bakeit took about an hour and a half and then the tops burnedthey looked too full as i was filling the pans up should i have used pansp
1,too salty i even omitted the pre salting lacked substancewaste of my good zucchini
1,my family didnt like it the zucchini was too soggy
1,four out of four adults in this family did not care for this at all it was too rich and greasy with all the cheese
1,did not like at all
1,this was one of the worst recipe i have ever tried from your site it was a total mush bunch of green goop and i had to throw it out what a waste of my time it preparing it
1,im always amazed how people rate a recipe and then state how they changed the recipe significantly so after reading all the comments ive read im not sure whether to even try the recipe why people cant just do a recipe without changing it is beyond me how do they know what the real recipe is like to even begin to rate it
1,horrible
1,made this in hopes of taking it to my church for thanksgiving dinnerthe worst pie ever ive made many regular pies that always come out ideal this one burnt around the edges was thin after stirring in the apples and vanilla it ran over in my ovena complete waste of my time and money never again
1,not sure why but we just didnt like the flavor of this it does make a lot of gravy so i understand why mashed potatoes are the suggested side i added carrots and potatoes to the crock pot and the flavors just didnt work well together
1,very disappointed with this recipe i bake a lot and this recipe looked very interesting but not what i expected it was very dense i was expecting it to be much lighter i followed the recipe exactly if you want light and fluffy and moist this is not the cake for you
1,i made this yesterday if it wasnt for the chocolate frosting i would of thrown it out it is so heavy and not much flavor to it we didnt like it
1,unfortunately my fudge never setup i left it in the fridge for several hours i even tried the freezer for a little while but it didnt help it tastes good but i cant give it to anyone else
1,gooey gummy never sat up even tried the freezer i might reheat and try as n ice cream toppingwaste of time and
1,made as directed but extremely bland i should have trusted my instincts and added some frozen green peas and a little shredded cheese among other things not nearly enough salt for anyones taste this one is a loser
1,this is the highest rated recipe on the whole site hamburger and potatoes swimming in processed cheese and loaded with calories carbs fat and sodium this looks like hamburger helper only someone forgot the pasta and threw in potato chunks ground beef swimming in melted processed cheese is the best of the best im surprised the instructions didnt suggest dipping some mayonnaise on white bread sandwiches in it to complete the theme
1,i rated this recipe as it was written first it was pretty bland so i added a small chopped onion a minced garlic clove a handfull sliced mushrooms and t chicken soup base then i made the dumplings and i wondered about the thin consistency but cooked them anyway they never did cook all the way through more like dough lumps and the tasted bitter i ended up fishing them out and made another batch with c of bisquick and cooked them as directed on the box minutes uncovered and another with the lid on perfect dumplings although by now the broth had reduced to nothing and i was literally left with chicken and dumplings
1,this soup is so unhealthy it should have a warning label heres to obesity
1,very bland
1,no flavor at all
1,horrible recipe i am actually quite surprised it turned out so horribly i spent on all the ingredients and almost knew it would turn out amazing due to all the great reviews and five star rating there was not nearly enough sauce to call it lasagna the flavors were way too strong and the pork sausage was the wrong choice there was also not enough lasagna noodles in this recipe so many things i didnt like about this dish what a waste of food and time dont waste your time
1,i followed this recipe exactly and it was pretty awful it tasted like mayo with a little bacon flavor thrown in this is the first time ive made a recipe with this many good reviews that turned out so badly beware unless you love eating mayo straight from the jar
1,i found this to be a rather horrible recipe the pankcakes came out very thick would not brown correctly and were quite tasteless what a waste of good ingredients
1,dont call it traditional and include cottage cheese what a disaster
1,this is a disaster too long cooking waste of time and money
1,i was super excited to make big fluffy ginger cookies i bought new ingredients sorry to say these cookies turned out flat just like the crunchier ones ive made they were softer but the flavor lacked the prominate ginger taste ill go back to my old recipe next time as they had a better flavor sandy in spokane wa
1,did not like this one
1,disappointing this recipe calls more liquid than most of other hot milk cake recipes because of numerous good reviews i didnt doubt to try it i baked twice followed the exact method exact scale of ingredients but both didnt turn out well note that i didnt overwhip the eggs or overfold i went to a baking academy and ive been baking for more than years if youre looking for fluffy hot milk cake definitely do not try this recipe if youre up to really dense dense cake maybe you could try this recipe maybe this is why you shouldnt take recipes from the internet i highly doubt these good reviews are real as the youtube views for this recipe is considered low i wont be making these again ill try to find other hot milk cake recipes
1,absolutely horrible cake recipe ive been baking for a long time and this has to be the worst cake recipe ive ever tried a total waste of ingredients i followed the recipe to a t didnt over mix over fold and it had the worst texture very dense and almost gummy feeling i wish i could give this stars this is the first time ive been truly disappointed by a recipe on this site
1,very bad experience do not try the batter was so lumpy even though i used everything stated above with exact quantity then when i baked it it didnt even rise properly and tasted gross ive been making hot milk cake with a different recipe but i wanted to try a new recipe and now regretting my decision
1,this is fantastic everyone loved it and yes i will definitely make this again
1,this is by far the worse recipe i have used for banana breadit calls for way too much oili bake dog treats for a living and they smell better than this bread
1,terrible never cooked through even after hours i checked to make sure i had added all ingredients correctly so sad it had such good reviews the part that did cook was super bland i will definitely be trying another recipe
1,how old was your dog
1,so disappointing not good at all threw it all out
1,this had a good flavour but using pkg dressing mixes not a good idea as i read the ingr and has way too much sodium and chemicals not good for you better to go make your own route
1,disgusting didnt set properly and had to throw it away waste of ingredients i ignored the bad reviews and thought i could make it work but it turned out rubbish definitely do not recommend use another recipe
1,extremely plain and flavorless i have a favorite yellow cake recipe but always like to try new things just in case something better might come along this was disappointing to say the least i even added extra vanilla and a touch of cinnamon because the batter tasted like a boxed pancake mix and i always spice up my pancakes if you like plain bland cake then this is for you
1,something in this recipe is way off with the ingredients my bread was not all all the correct mix of ingredients
1,have not made this would like to know what recipe to follow did any one make it by the original recipe and how many star did it get
1,taste of home use to be real recipes by real cooks this recipe is terrible its full of prepackaged fake ingredients artificial colors artificial flavors preservatives way too much salt and is very unhealthy do not feed this recipe to your family cook real food
1,very tasty but it has well over of a persons daily requirement of sodium i would avoid eating this except is very small amounts
1,this was the sweetest thing ive ever eaten in my entire life i could have completely skipped the sugar and it would have been fine unless youre using unsweetened whipped cream and jello i promise you its going to be way too sweet for you the consistency was also nothing like the above photo you have to let the pretzel mixture cool completely before adding the filling or the whipped cream just melts and theres no texture i would even recommend putting it in the fridge to get super cold before putting the filling on it i had a headache after eating this because of the sugar so like i said before skip the sugar
1,followed this recipe to the t it sucked
1,mine was a total disaster raw in the middle and so dense i cut the crust thinly off and they were yum i think the recipe is confusing as i read it cups of water and cups flour then it asked me to add mix till smooth well it was dough at that point couldnt add in any more flour
1,there are much better white bread recipes out there recipes that use milk rather than water make a much better bread that is easier to slice and use for sandwiches disappointing
1,has dairy my family are lactose intolerant
1,disappointed these are not bars this is a recipe for cake
1,not impressed not very moist or flavorful
1,i am definitely in the minority here i really really disliked this recipe i made it exactly as stated using a bag of angel hair cabbage it was so wet i added a second bag and it was still too wet it was so sweet i added three tablespoons of horseradish and could barely tell i added any i gave up and took it to a gathering with a sprinkling of smoky paprika on top very little of it was eaten it continued to get more watery with standing and looked less and less appealing
1,way too much salt
1,mine burnt so disappointed followed your directions and it burnt before i could pour it will never use this recipe again what a waste of time and money
1,very underwhelmed with all the fabulous reviews i was hoping for so much more followed recipe exactly but didnt have hot saucemightve helped a little but i doubt enough to make me want to make again
1,i wouldnt bother with this recipe again very little flavor except cauliflower instructions are iffy at best cups of water to cover the veggies really my boyfriend amp i ate it but i threw the rest of it out as well as the recipe itself
1,i tried this for the first time and will not try again as soon as the sugar and milk started a rolling boil i timed minutes exactly and by the time i got the marshmellow cream in the pan the peanut butter was so hard and had to be scraped from pan
1,got started making this and realized most the ingredients covered by an add
1,how ridiculous your sponsored ingredient eggs put an ad you cant close over half the ingredients so thanks for that i would have loved to make these
1,i had great hopes for this recipe after reading the reviews but we were very disappointed i made it for dinner last night and the only adjustments i made were to add white wine to produce more sauce but it was still far too dry and to top the pasta with the shrimp mixture before broiling we also thought it was very bland with the amount of garlic and lemon juice we thought it would taste better ive been thinking about how to improve it add lemon zest saute the shrimp in the butteroil instead of simmering in the liquid ive decided to use other shrimp scampi recipes instead the crispy broiled topping was wonderful so will try that with another recipe
1,this recipe was given to me by my neighbor i thought i would make it today and it turned out horrible omg it was terrible the bread did not rise at all im not sure why this happened im not sure why everyone has given this bread recipe five stars if i could i would give it zero i have made bread before and it always turned out great i followed the directions to the tee i am thinking i should have used bread flour instead of allpurpose flour i am very disappointed im planning on throwing this recipe in the garbage i plan on making bread from the youtube channel jenny can cook now jenny can make delicious bread and it turns out good every time
1,sorry but i gotta agree with kristalcrystalsounded goodliked most reviewslove teriyaki saucebutthis was awful im sorry but very dry over cooked chicken sweet yes and altho i do love salt even too much for mereally appreciate you submitting the recipe honestly because i made it liking the looks of it but just didnt work
1,i have been making a form of this recipe for years without the salts doesnt need it with the mayo and prepared mustard also i thinly slice celery into it
1,made this for a lodge dinner for substituted chicken hindquarters for thighs because i needed a real heman main dish doubled the sauce nothing but raves from both men and women a keeper for sure
1,im confused this recipe was under low carb but is far from low carb was this misfiled on the site
1,i made this for supper my husband said he liked it but frankly i did not i will not be making this again
1,hrs was way to long but i knew that and cooked for hrs and min like many i used brown sugar and added a couple more pieces of garlic it turned out really well but as written it would have been like eating shoe leather most crockpots heat differently so pull out a piece at hrs and see if the internal temp is reaching degrees if so they are ready to eat
1,too bad and too sweet
1,the recipe is too salty
1,the frosting was awful way to sweet in fact my husband and i had to eat around it i will keep the cake recipe its very moist the frostings got to gotamara carrpinole ca
1,three cups of brown sugar is this a typo i just threw this cake in the trash it boiled over in the oven it fell apart i am an experienced cake baker not making this again it tasted like pure sugar
1,i tried to make this cake but for some reason i ended up making brownies i literally have no idea how this happened from the other reviews it seems like a good cake so i might just have to try again at least i have a good recipe for brownies now for finished product for how funny it was when i took the brownies out of the oven
1,i see that people are substituting coffee for the water when do you add coffeewater i dont see it in the instructions
1,i do not recall ever seeing beans used in tacos or lasagna
1,horrible bars were super dense no flavor super disappointed
1,didnt like it too creamy too rich i didnt feel good after having it sour cream amp whipping cream is overkill wouldve been better with just whipping cream
1,i was so eager to try this reciped for a friend who loves pumpkin spiced cupcakes i made this recipe to the t using all of the same ingredients following the instructions exactly and making sure to bake them at the right temperature and everything i dont understand but my cupcakes are coming out songeymushy and not rising at all i dont think its the baking powder because i just bought a new one the other day if anyone knows why this is happening id really appreciate it if you could let me know really sad the batter and frosting will all have to go to waste
1,fail followed the recipe to par but the bread didnt rise at all not sure what eent wrong but the flour didnt rise before or during baking any suggestion or idea why
1,i was disappointed in this bread i wonder if the tablespoon of salt is correct i dont think i have ever added tablespoon of salt to anything i have made i thought this bread tasted too salty i didnt have canola oil so i used olive oil and sprayed the pans with pam not sure if those things had anything to do with the salty taste i will not be making this again
1,why is this listed under low carb recipes not even close
1,the pancake looked like a potatoe pancake would not brown
1,i didnt like this at all way to much cheese i wish i would have followed my first thought of only adding half the cheese i gave some to my neighbors and they too felt the same way
1,horrible in every aspect possible i thought id try a new recipe for pancakes that were a bit fluffier but the batter was absolutely worthless
1,this was disgusting these were flat and terrible i followed the recipe precisely i wish i could show you a picture of how gross these turned out i have no idea what these other people are talking about
1,no bland and dry yes i followed the recipe into the garbage after so much prep yes im irritated
1,ugh black forest ham with a good aged swiss cheese should be left to enjoy on your favorite bread caramelized everything else over powered the ham and cheese too sweet and greasy high in calories timeconsuming and costly a very poor use of poppy seeds
1,way to much sugar for me this is more like cake just needs strawberries and whipped cream
1,i only have two pans how do i adjust the ingredients and will it look bad with tiers
1,why bother to see recipes if you cant print them do the publishers to follow the recipe on your phone while making it
1,i would give this minus stars if i could followed the directions exactly the crust was mushy and the layers were just way way too sweet no one at the table liked it at all the only one who cared for it was the trash can which is where it ended up what a waste
1,i am sure that to someone that has never tasted real new england clam chowder this might taste good but there is no way this tastes anything like the chowder that we make in boston or anywhere else in new england you can call it washington clam chowder or northwest clam chowder or west coast clam chowder but not boston or new england clam chowder we would never put celery or garlic or thyme in our chowder
1,i was very disappointed with this recipe i agree with tilda it was dry and had no flavor i was expecting an orangey tasting cake and could taste no orange i made this for my grandson age and he did not care for it at all he loves everything i make for him and is so easy to please but this did not please had to throw it away
1,followed recipe oven temp needs adjusted turned out to be a peach mush
1,these pancakes were so terrible they had absolutely no flavor even with me adding vanilla extract the texture was fine but they tasted like nothing
1,i made this recipe exact i had to add more milk because the batter was so thick pancakes tasted better than boxed but not better than a restaurant i will not make this recipe again
1,worst pancakes i have ever had the misfortune to eat even my and yo spat them out
1,tried this the last time it was posted did not like delete recipe
1,these pancakes are the worst my siblings and i saw all signs that they were cooked we took them off waited for them to cool and they were completely raw in the center and it took me an hour to make they said minutes and to top it all off they werent even fluffy i am severely disappointed and will never try these again
1,the pancakes were fluffy but the after taste of the baking powder was awful it ruined the pancakes
1,tastes ok but is very messy and crumblywould not make again
1,too sweet for my taste and not as good as i thought they would bevery disapointedwill not make again
1,followed the directions but the bars came out dry on the edges and raw in the middle the frosting came out really runny i even added more powdered sugar and it didnt help after reading the other reviews i might try it again but cut the whole recipe in so if it doesnt work out i wont be throwing away as much food and money i did this time ill probably lower the temp to and let it bake a few more minutes
1,for all the work this recipe takes it is so not worth it i had to dump it all back into a big skillet and add spaghetti sauce and spices to give it flavor so i didnt have to eat the bland original definitely not worth it
1,very dry too much spaghetti not much flavor wouldnt make this again ill stick with my regular spaghetti recipe not work the effort
1,cant wait to try
1,possibly if this soup was renamed as a bean soup it would be more fitting this soup in no way is a white chili soup very dissapointing
1,even using only can of green chilies it was much too hot for us did not like at all
1,so very disappointed the cake sunk in the middle and had a crusty looking lighter color brown in the middle i usually use a hand mixer on a low setting but this recipe said combine therefore i used a whisk until all was combined i needed this for our easter dinner now i need to go to the supermarket to buy a cake i will cut it in pieces later to see if it tastes any good i cant serve it as is i am not too sure if i should even bother making the icing this turned out to be an expensive cake re the guinness beer that no one will drink
1,i seriously do not know how this recipe got stars i picked it bc of its high rating this is quite possibly one of the most awful banana bread recipes i have ever tried it was dry crusty tasted like cardboardi do not know how its possible to make banana bread not even taste like banana bread but this recipe managed to make that happen
1,too much wet mixture bread comes out soggy
1,took an hour and a half to set properly too wet of a mixture tastes ok though
1,so disappointed lots of work beautiful resultsvery bland in taste
1,followed the recipe exact refrigerated this overnight and when i cut in to it the next morning to serve with coffee it literally ran the inside never set and it turned out soupy not at all what i had expected and i can tell you that it was a complete waste of ingredients threw it in the garbage and i will not waste the time or ingredients again especially with the cost of pecans
1,well now i have made it and it only gets star it really doesnt deserve a star at allvery disappointed followed the recipe to the t refrigerated over night cut into it today and its nothing but a runny mess i still tastes okay but i will from now own stick to my karo syrup half light and half dark pecan pie recipe that always comes out perfect mike
1,why is the batter runny made it just like it says room temp eggs soft cream cheese is it not enough sugar added the half cup like recipe says
1,you did not include cream cheese in the ingredients recipe fails
1,you can not see all the ingredients needed for this recipe on a phone not sure about a computer since i dont have ones
1,turned out great use extra shrimp a little more butter little less lemon and added bread crumbs to sauce before i added the shrimp i did not broil
1,this turned out great i forgot to click on the rating stars i would have given this recipe stars
1,im sorry but you lost me at chicken bouillon granulesreally you won a contest
1,this was awful my husband loves meatloaf so i thought i would give this recipe a go i couldnt finish my meal amp he proceeded to throw away the leftovers thanks for the waste
1,awful to sweet
1,i dont know what all the ravening is about this cake was not good at all made it yesterday i didnt think it was moist in fact it was a little dry and didnt have a taste i will not make it again
1,my pie did not turn out as expected was very disappointed ive gone over the recipe many times as i was sure it was something i did wrong but i just cant figure out what it was i made of these pies for christmas and had to throw them both away i read the reviews and the caramel sauce is supposed to sink to the bottom but how does sauce with eggs in it sink it turned out like terrible caramel scrambled eggs on top ive baked before and really cant figure out how everyone else can make it come out right but mine was so terrible we couldnt eat it
1,this recipe was poorly written it does not state what temperature the oven should be at or that the whites need to be beaten until stiff white peaks form that information can only be found in the video which does not seem to be as easily accessible
1,i have no idea how these won first place
1,i have made porcupine meatballs many times in my life but decided to look for something different i followed this recipe exactly and my husband and i found it almost inedible this was very disappointing
1,i made this and followed the instructions as directed but the rice did not cook all the way i had to throw it all away perhaps switching to instant rice would solve e this problem
1,didnt like it
1,this was a disaster for me the jello turned into little balls when i whisked in the yogurt the only thing i can think of is that the yogurt was too cold and caused the jello to start to set maybe it would have worked if i had allowed the yogurt to warm up a bit first i had to throw it away
1,this cake was horribly dry and the worst cake ive ever made im known for making great cakes and i am so glad i didnt have to take it somewhere i felt terrible that i had to throw it away and i followed the recipe exactly
1,i usually love potato soup but my husband who loves this recipe made this for us twice and both times i thought it tasted just awful im not sure if it was the processed cheese or if the potatoes were just too starchyi know he would give this a star rating but i guess not everyone has the same tastebuds
1,i had to bake for minutes longer than the directions and still it was not fully cooked this recipe is the worst gluten free banana bread recipe i have ever cooked i have made so many different gluten free recipies and they were all pretty much fantastic i didnt relize it was possible to be this heavy gooey mess
1,not certain what others have done that i have not but this was the most useless recipe i have ever utilized too thick burns on top and sides and raw in the middle i even tried adding more applesauce so it would not be like cooking wallpaper paste in the trash it went and going back to my old recipe
1,lil cheddar meat loavesskip the sickeningly sweet topping the mini loaf idea was very good but will use my own meatloaf recipe which has alot more flavor
1,lil cheddar meat loaves skip the sickeningly sweet topping the mini loaf idea was very good but will use my own meatloaf recipe which has alot more flavor
1,blandi think jimmy dean original sausage would have been better probably wont cook again
1,the meat stayed very soft the oats were completely the wrong starch to add and the sauce was sickeningly sweet it couldnt even be salvaged by being made into a sandwich i cant believe so many people liked this gross just plain gross
1,this bread was terrible was hard to get out of the pan because it slightly overflowed nothing but a gooey mess waste of ingredients
1,ahhhhh how can you even call this key lime pie no key limes in itkey lime pie is not greenwhat are you thinking
1,i agree with pjmcbride a key lime pie is not green where is the key lime juice what part of this pie even comes remotely close to a true key lime pie i would never ever ever make this sad imitation
1,terrible not sweet at all not crisp generally repugnant and a waste of my time and ingredients
1,turned into melted puddles in the oven i had the sneaking feeling the egg whites should be whipped and then sugar added etc but i followed the video and written instructions to the letter and just ended up with a pile of coconut and the cookie part bled out all over the cookie sheet like a pool of water how did you guys make this recipe work im so curious because there are many positive reviews would like to know how to fix it
1,just a doubt about the egg whites are they beaten
1,this would be great if you edited to include whipping the egg whites otherwise it doesnt work at all
1,my husband loves my meatloaf but im always on the lookout for new recipes and ways to make it mine rarely turns out the same two times in a row but he always loves itseeing that this had stars i decided to try it i made it exactly as the recipe was written yes it was moist but it was the most bland tasteless meatloaf i have ever made totally a waste of good ground beef sorry but i wont be making this recipe ever again
1,i followed the recipe exactly and i ended up with a sloppy mess the loaf just fell apart also the sauce is way too sweet
1,i am sorry but this was not good at all very dry we threw what was left in the garbage followed the recipe exactly i have two other go to meatloaf recipes that i will continue to use what intrigued me was the crackers in it because mine falls apart a lot i will not make this again no flavor either i felt like i was eating dry hamburgers
1,i must have used too many apples i got dried up apple chunks instead of a cake the recipe looks so good and you all have had success what did i do wrong
1,enchiladas made with flour tortillas sacrilege
1,although i love both garlic and mexican food i thought this was terrible the tortillas were soggy and the sauce was awful
1,way too much sodium you should take in less than mg a daynot in one meal
1,i was not a fan to bland and eggy for my taste i halved the recipe since there are only two of us and im so glad i did the sauce was good but the rest of it was just blah i will not be making this one again
1,followed recipe to a tset oven to and baked for an hourchecked with toothpick methodleft in for another min as directedbread came out hard as a rockcould not cut it with any knife in my kitchenhad to use hack saw to cut itnever again
1,i always bake banana bread and its recipe is fool proofi tried this recipe last night and i am sorry to say it was not a very good one it took hours and still it was soggy so maybe if we put less buttermilk in it result might be different i like the taste of it tough nasira mansoor
1,im still waiting for my cake to finish baking its all giggly in the middle and i need it in an hour and a half for my moms birthday i may be throwing it out and buying one what went wrong
